Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),20,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,1.1738092207792208,8.02788580725,-73.26706099699155
combination_1_ABCD,A (δ13C coll),20,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,1.16164254473031,7.91908299481719,-72.50763895427285
combination_1_ABCD,A (δ13C coll),20,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,1.244838694805193,8.433048474200891,-77.70059305136613
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.9577624025974021,6.515621106143627,-59.7818070683972
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.9891026753246741,6.738921191452273,-61.73801054075284
combination_1_ABCD,A (δ13C coll),20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.2285765584415587,8.352504770080468,-76.68553973963219
combination_1_ABCD,A (δ13C coll),20,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.2146865707629768,8.163670790018863,-75.81855168358459
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.285243675324674,8.503984341940171,-80.22259928534159
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.043030136363638,6.752484330498845,-65.10406569470005
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.1955668571428582,7.761555997042417,-74.62513353755885
combination_1_ABCD,B (δ15N coll),10,KNN,B,δ15N coll,0.8998000000000002,6.661815517942394,69.30653216388801
combination_1_ABCD,B (δ15N coll),10,SVM,B,δ15N coll,0.7624207458988977,5.528930842179536,58.72498104918585
combination_1_ABCD,B (δ15N coll),10,RandomForest,B,δ15N coll,0.7161608888888862,5.426821982191917,55.16184449910669
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,B,δ15N coll,0.7305183333333365,5.4886751948164845,56.26771767668008
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,B,δ15N coll,0.7356066666666687,5.549271472610428,56.659643368864096
combination_1_ABCD,B (δ15N coll),10,KNN,AB,δ13C coll_δ15N coll,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,SVM,AB,δ13C coll_δ15N coll,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,RandomForest,AB,δ13C coll_δ15N coll,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,KNN,BC,δ15N coll_δ13C carb,0.9241666666666667,6.838889588086621,71.18335942223437
combination_1_ABCD,B (δ15N coll),10,SVM,BC,δ15N coll_δ13C carb,0.7753903772847092,5.625531713548628,59.72395879401194
combination_1_ABCD,B (δ15N coll),10,RandomForest,BC,δ15N coll_δ13C carb,0.6780019444444416,5.11894527137456,52.222675672168585
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BC,δ15N coll_δ13C carb,0.8769083333333331,6.6689615048904445,67.54331585791073
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BC,δ15N coll_δ13C carb,0.7416916666666699,5.611743748740785,57.12833668762086
combination_1_ABCD,B (δ15N coll),10,KNN,BD,δ15N coll_δ18O carb,0.8687666666666665,6.424291750573685,66.91620907562468
combination_1_ABCD,B (δ15N coll),10,SVM,BD,δ15N coll_δ18O carb,0.7503668912436154,5.420144575667843,57.79654043419902
combination_1_ABCD,B (δ15N coll),10,RandomForest,BD,δ15N coll_δ18O carb,0.7275150277777761,5.5220260522648825,56.03638994486809
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BD,δ15N coll_δ18O carb,0.7384366666666672,5.56365039999857,56.877622348663714
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BD,δ15N coll_δ18O carb,0.7464866666666683,5.620805043677291,57.497668563288485
combination_1_ABCD,B (δ15N coll),10,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,0.8645000000000002,6.357595794045807,66.58757174447787
combination_1_ABCD,B (δ15N coll),10,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,0.6757112499092741,4.81813435471164,52.04623635845528
combination_1_ABCD,B (δ15N coll),10,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,0.735739277777775,5.548713453279763,56.669857656747155
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,0.797766666666668,6.008094920675513,61.44747848700949
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,0.7396983333333342,5.535483543366772,56.974801434475516
combination_1_ABCD,B (δ15N coll),10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.0,0.0,0.0
combination_1_ABCD,B (δ15N coll),15,KNN,B,δ15N coll,0.9162619047619046,6.566729067052803,70.57450008104713
combination_1_ABCD,B (δ15N coll),15,SVM,B,δ15N coll,0.8211702383193448,5.743598755901116,63.25012395433123
combination_1_ABCD,B (δ15N coll),15,RandomForest,B,δ15N coll,0.7752142063492037,5.640466622501766,59.710389337901745
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,B,δ15N coll,0.8026138095238113,5.853787632189184,61.8208266336327
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,B,δ15N coll,0.7521627380952398,5.469968711526917,57.934864414620804
combination_1_ABCD,B (δ15N coll),15,KNN,AB,δ13C coll_δ15N coll,0.1519107142857143,0.9368051521300405,11.700827745812466
combination_1_ABCD,B (δ15N coll),15,SVM,AB,δ13C coll_δ15N coll,0.16647746662434654,1.0416151742930402,12.822822733010518
combination_1_ABCD,B (δ15N coll),15,RandomForest,AB,δ13C coll_δ15N coll,0.1520392559523816,0.982347567781121,11.7107285872831
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.14850000000000002,0.9287103908451744,11.43811961139961
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.13182428571428575,0.7972522191080069,10.153683149409542
combination_1_ABCD,B (δ15N coll),15,KNN,BC,δ15N coll_δ13C carb,0.9124297619047619,6.558121916352749,70.27933167452883
combination_1_ABCD,B (δ15N coll),15,SVM,BC,δ15N coll_δ13C carb,0.8594320873694574,6.0443260780746675,66.19721894415281
combination_1_ABCD,B (δ15N coll),15,RandomForest,BC,δ15N coll_δ13C carb,0.7078860416666658,5.119761495162536,54.524479567835215
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BC,δ15N coll_δ13C carb,0.6920564285714291,5.004752547442739,53.30521352079485
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BC,δ15N coll_δ13C carb,0.6975784523809548,5.044019805532046,53.730543950628864
combination_1_ABCD,B (δ15N coll),15,KNN,BD,δ15N coll_δ18O carb,0.9336702380952382,6.701003447378137,71.91536606691774
combination_1_ABCD,B (δ15N coll),15,SVM,BD,δ15N coll_δ18O carb,0.8251436512619508,5.803040296947788,63.55617360081614
combination_1_ABCD,B (δ15N coll),15,RandomForest,BD,δ15N coll_δ18O carb,0.7890715178571399,5.736315840945955,60.77774008887951
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BD,δ15N coll_δ18O carb,0.7461528571428592,5.429833177195929,57.47195709351911
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BD,δ15N coll_δ18O carb,0.7595691666666688,5.518650921625474,58.505339942521765
combination_1_ABCD,B (δ15N coll),15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.15902857142857144,0.9921715600426066,12.249076239932702
combination_1_ABCD,B (δ15N coll),15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.16767869822996545,1.0497528963297467,12.915346846047976
combination_1_ABCD,B (δ15N coll),15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.15793196428571507,1.0208638162938537,12.164610760695622
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.14569678571428596,0.8978372081789135,11.222203784487949
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.12532678571428574,0.7539828271718004,9.653217276176754
combination_1_ABCD,B (δ15N coll),15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.14471071428571428,0.8861476220761781,11.146252249502181
combination_1_ABCD,B (δ15N coll),15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.16393836110495336,1.0184279573144892,12.627249718621398
combination_1_ABCD,B (δ15N coll),15,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.14630934523809622,0.9457873356113213,11.26938579864582
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.1323421428571426,0.815660889835778,10.193570771911995
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.1273057142857143,0.7744104764332616,9.805643011546557
