Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.34195499468367885,6.546042401708677,36.58709669286777
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.3700010030807398,6.870455661104975,39.58784836202076
combination_1_ABCD,B (δ15N coll),15,KNN,BC,δ15N coll_δ13C carb,1.762358818958819,26.199598735567868,188.56163389694186
combination_1_ABCD,B (δ15N coll),15,SVM,BC,δ15N coll_δ13C carb,1.820256766893144,26.586273677186092,194.75636084149576
combination_1_ABCD,B (δ15N coll),15,RandomForest,BC,δ15N coll_δ13C carb,1.961661420109996,28.77220384844201,209.88579541768073
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.958247910140542,29.24904851135081,209.52057069145613
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.9124402211385103,28.529309442977656,204.6194276379836
combination_1_ABCD,B (δ15N coll),15,KNN,BD,δ15N coll_δ18O carb,1.8447477555582814,27.163654094052664,197.37674710379966
combination_1_ABCD,B (δ15N coll),15,SVM,BD,δ15N coll_δ18O carb,1.7809510764591903,26.72915844273654,190.55089193814703
combination_1_ABCD,B (δ15N coll),15,RandomForest,BD,δ15N coll_δ18O carb,1.975218643614398,29.026622421685392,211.33633556171696
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.9184348529491952,28.301835106964102,205.2608166426933
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.9343010150424624,27.770910217207934,206.95839911897227
combination_1_ABCD,B (δ15N coll),15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.30608317895554726,6.05830440243731,32.74903141820217
combination_1_ABCD,B (δ15N coll),15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.2776702924812632,5.793905362241207,29.709026034687525
combination_1_ABCD,B (δ15N coll),15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.3164713714650624,6.353385913435414,33.86050459367468
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.30859205370165904,6.235528099047018,33.0174656985998
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.34119143820117487,6.9535061822393684,36.50540081098225
combination_1_ABCD,B (δ15N coll),15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.3217651515151515,6.602884726816865,34.42690673891181
combination_1_ABCD,B (δ15N coll),15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.2895503627381043,6.0411380791178315,30.98012102076072
