Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,B,20,RandomForest_MICE,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,20,HybridKNN_RF,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,20,KNN,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,SVM,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,RandomForest,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,RandomForest_MICE,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,HybridKNN_RF,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,20,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,KNN,C,δ13C carb,inf,inf
combination_1_ABCD,C,10,SVM,C,δ13C carb,inf,inf
combination_1_ABCD,C,10,RandomForest,C,δ13C carb,inf,inf
combination_1_ABCD,C,10,RandomForest_MICE,C,δ13C carb,inf,inf
combination_1_ABCD,C,10,HybridKNN_RF,C,δ13C carb,inf,inf
combination_1_ABCD,C,10,KNN,AC,δ13C coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,SVM,AC,δ13C coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,RandomForest,AC,δ13C coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,RandomForest_MICE,AC,δ13C coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,HybridKNN_RF,AC,δ13C coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,KNN,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,SVM,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,RandomForest,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,RandomForest_MICE,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,HybridKNN_RF,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,KNN,CD,δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,SVM,CD,δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,RandomForest,CD,δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,RandomForest_MICE,CD,δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,HybridKNN_RF,CD,δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,C,10,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,C,15,KNN,C,δ13C carb,inf,inf
combination_1_ABCD,C,15,SVM,C,δ13C carb,inf,inf
combination_1_ABCD,C,15,RandomForest,C,δ13C carb,inf,inf
combination_1_ABCD,C,15,RandomForest_MICE,C,δ13C carb,inf,inf
combination_1_ABCD,C,15,HybridKNN_RF,C,δ13C carb,inf,inf
combination_1_ABCD,C,15,KNN,AC,δ13C coll_δ13C carb,inf,inf
combination_1_ABCD,C,15,SVM,AC,δ13C coll_δ13C carb,inf,inf
combination_1_ABCD,C,15,RandomForest,AC,δ13C coll_δ13C carb,inf,inf
combination_1_ABCD,C,15,RandomForest_MICE,AC,δ13C coll_δ13C carb,inf,inf
combination_1_ABCD,C,15,HybridKNN_RF,AC,δ13C coll_δ13C carb,inf,inf
