Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.4565343632837762,2.0566718317708235
combination_2_ABCDE,A,20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.46412562486533304,2.0863112769714593
combination_2_ABCDE,A,20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.39586035337211795,1.7779992222958039
combination_2_ABCDE,A,20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.4391124697246074,1.9742947118327645
combination_2_ABCDE,A,20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.44360675750770007,1.992301385384657
combination_2_ABCDE,A,20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.45697666343460536,2.055506154427882
combination_2_ABCDE,A,20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.43912593406593353,1.9744550520256223
combination_2_ABCDE,A,20,KNN,ABE,δ13C coll_δ15N coll_δ18O phos,0.38781512605042,1.7396735914128079
combination_2_ABCDE,A,20,SVM,ABE,δ13C coll_δ15N coll_δ18O phos,0.43847262938975257,1.9770888226558392
combination_2_ABCDE,A,20,RandomForest,ABE,δ13C coll_δ15N coll_δ18O phos,0.4451739469585947,1.99920346792115
combination_2_ABCDE,A,20,RandomForest_MICE,ABE,δ13C coll_δ15N coll_δ18O phos,0.43602452165481564,1.9600258756745312
combination_2_ABCDE,A,20,HybridKNN_RF,ABE,δ13C coll_δ15N coll_δ18O phos,0.4404692296918786,1.9795416690499024
combination_2_ABCDE,A,20,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.40457173023055387,1.8153197790387174
combination_2_ABCDE,A,20,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.4614457197546426,2.0762698990383264
combination_2_ABCDE,A,20,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.454776598207636,2.0426618973413335
combination_2_ABCDE,A,20,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.4699078452919636,2.112986405070779
combination_2_ABCDE,A,20,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.462665898513252,2.0783138471916858
combination_2_ABCDE,A,20,KNN,ACE,δ13C coll_δ13C carb_δ18O phos,0.3894069704805001,1.7470001995498183
combination_2_ABCDE,A,20,SVM,ACE,δ13C coll_δ13C carb_δ18O phos,0.44894115037105325,2.022342423695199
combination_2_ABCDE,A,20,RandomForest,ACE,δ13C coll_δ13C carb_δ18O phos,0.4570665463172968,2.0523655915428747
combination_2_ABCDE,A,20,RandomForest_MICE,ACE,δ13C coll_δ13C carb_δ18O phos,0.46237233354880514,2.076301558091825
combination_2_ABCDE,A,20,HybridKNN_RF,ACE,δ13C coll_δ13C carb_δ18O phos,0.46462137685843696,2.086247747481079
combination_2_ABCDE,A,20,KNN,ADE,δ13C coll_δ18O carb_δ18O phos,0.39166004093945295,1.7606263687958177
combination_2_ABCDE,A,20,SVM,ADE,δ13C coll_δ18O carb_δ18O phos,0.4460598966875384,2.0124041436863704
combination_2_ABCDE,A,20,RandomForest,ADE,δ13C coll_δ18O carb_δ18O phos,0.47166900478438506,2.119013619298351
combination_2_ABCDE,A,20,RandomForest_MICE,ADE,δ13C coll_δ18O carb_δ18O phos,0.4388725134669265,1.9748034053275234
combination_2_ABCDE,A,20,HybridKNN_RF,ADE,δ13C coll_δ18O carb_δ18O phos,0.44324596530920335,1.9930012972028213
combination_2_ABCDE,A,20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4046642102995043,1.814147196387711
combination_2_ABCDE,A,20,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.43318383910330827,1.9512742632341262
combination_2_ABCDE,A,20,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.46671561306701637,2.1002944281702822
