Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.6559730784313736,3.096225593570769,-30.738993568833884
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.6551399509803951,3.0866775457495135,-30.699953095680797
combination_1_ABCD,A (δ13C coll),20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7105502941176471,3.351849353609184,-33.29648980937622
combination_1_ABCD,A (δ13C coll),20,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.774921352358831,3.6750027523834845,-36.312926932110656
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7512208203714651,3.5501072606783524,-35.202316566697924
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7450605784313751,3.5380466796336902,-34.91364673617423
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7715059901960822,3.6700661953326543,-36.15288256595005
combination_1_ABCD,B (δ15N coll),10,KNN,B,δ15N coll,1.1613095404595406,18.736700945446945,180.40029307053462
combination_1_ABCD,B (δ15N coll),10,SVM,B,δ15N coll,1.2391069058388418,20.864175746877514,192.4855012132213
combination_1_ABCD,B (δ15N coll),10,RandomForest,B,δ15N coll,1.1595925360005306,20.35528759606857,180.1335699473557
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,B,δ15N coll,1.1942633791208779,21.10235154748824,185.51941243121075
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,B,δ15N coll,1.2142206968031963,21.38982949248563,188.6196245911551
combination_1_ABCD,B (δ15N coll),10,KNN,AB,δ13C coll_δ15N coll,0.35315169830169835,6.269120710996454,54.859335648593145
combination_1_ABCD,B (δ15N coll),10,SVM,AB,δ13C coll_δ15N coll,0.34658258102191963,5.271911317761289,53.838875003778455
combination_1_ABCD,B (δ15N coll),10,RandomForest,AB,δ13C coll_δ15N coll,0.3986797900362856,6.705486958368238,61.93176621573691
