Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.6491531960784332,3.044885138072363
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AC,δ13C coll_δ13C carb,0.6493232843137271,3.0554475615065035
combination_1_ABCD,A (δ13C coll),20,KNN,AD,δ13C coll_δ18O carb,0.57135,2.682231423175933
combination_1_ABCD,A (δ13C coll),20,SVM,AD,δ13C coll_δ18O carb,0.6480132290906255,3.037042854212175
combination_1_ABCD,A (δ13C coll),20,RandomForest,AD,δ13C coll_δ18O carb,0.6176859784823301,2.9021951456347397
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AD,δ13C coll_δ18O carb,0.6344996372549054,2.989434963508455
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AD,δ13C coll_δ18O carb,0.6357485588235325,2.9958781007265194
combination_1_ABCD,A (δ13C coll),20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.7671909803921569,3.6163133278169033
combination_1_ABCD,A (δ13C coll),20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.7969777169702214,3.780317610931488
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.7757446156161439,3.673142763587736
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.7795250784313745,3.7122261265290932
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.8026897156862782,3.8307036257164624
combination_1_ABCD,A (δ13C coll),20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.7425998039215684,3.5057380078703666
combination_1_ABCD,A (δ13C coll),20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.797147735724087,3.7768077571402947
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.7642489905702059,3.6229220196613325
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.7747036078431389,3.6934509475017547
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.766844303921572,3.6387225279832727
combination_1_ABCD,A (δ13C coll),20,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.6165089215686274,2.883792310229132
combination_1_ABCD,A (δ13C coll),20,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.6981921098824369,3.275763345281189
combination_1_ABCD,A (δ13C coll),20,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.6364053404982979,2.990971525917579
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.6559730784313736,3.096225593570769
