Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.8883509418975635,4.883132680963041,-44.15555745398454
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.9507629078275259,5.010597278401417,-47.25774941153454
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.897340247354512,4.771191018967313,-44.60237162939122
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.8582801500431874,4.5832090136709684,-42.660886243779615
combination_1_ABCD,A (δ13C coll),20,KNN,A,δ13C coll,0.6750429995929995,3.5856430237945616,-33.55306844023791
combination_1_ABCD,A (δ13C coll),20,SVM,A,δ13C coll,0.7705441711827716,4.237512991651039,-38.29996211724295
combination_1_ABCD,A (δ13C coll),20,RandomForest,A,δ13C coll,0.702541506467791,3.6653311547736918,-34.91988401158747
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,A,δ13C coll,0.7121633127439015,3.7151769388820766,-35.3981366928177
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,A,δ13C coll,0.7034451092915802,3.667371039679736,-34.964797665099425
combination_1_ABCD,A (δ13C coll),20,KNN,AB,δ13C coll_δ15N coll,1.1271098685628096,6.339607852632123,-56.02308976221799
combination_1_ABCD,A (δ13C coll),20,SVM,AB,δ13C coll_δ15N coll,0.9844905086975535,5.438856384816056,-48.93418261801082
combination_1_ABCD,A (δ13C coll),20,RandomForest,AB,δ13C coll_δ15N coll,0.9416527631595143,4.855663592977592,-46.80492891309138
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.8378972535851957,4.278677260989862,-41.647752680024986
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.7521030218583166,3.9030535249311717,-37.383343256262016
combination_1_ABCD,A (δ13C coll),20,KNN,AC,δ13C coll_δ13C carb,0.7615644485144485,4.087687108669889,-37.85362425514192
combination_1_ABCD,A (δ13C coll),20,SVM,AC,δ13C coll_δ13C carb,0.8013094796165982,4.429645442054519,-39.829154331794605
combination_1_ABCD,A (δ13C coll),20,RandomForest,AC,δ13C coll_δ13C carb,0.7237582297345017,3.7927772934275623,-35.974463006221505
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.7380868894395369,3.8832031577231354,-36.68667022862037
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AC,δ13C coll_δ13C carb,0.7436297662141796,3.9093427081371805,-36.962179379722635
combination_1_ABCD,A (δ13C coll),20,KNN,AD,δ13C coll_δ18O carb,0.6625596123919651,3.503694832587332,-32.93258064112757
combination_1_ABCD,A (δ13C coll),20,SVM,AD,δ13C coll_δ18O carb,0.7798646817271608,4.2838132982702914,-38.763238869068246
combination_1_ABCD,A (δ13C coll),20,RandomForest,AD,δ13C coll_δ18O carb,0.6969693937946171,3.6398533557349735,-34.64292168771707
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AD,δ13C coll_δ18O carb,0.7115536586942492,3.733175973620366,-35.36783378757287
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AD,δ13C coll_δ18O carb,0.7091845069309799,3.7102061525272374,-35.2500749021297
combination_1_ABCD,A (δ13C coll),20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,1.3278492195168663,7.4365529854219945,-66.00085589751805
combination_1_ABCD,A (δ13C coll),20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,1.0237885881893907,5.703930064277665,-50.887496927698535
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,1.0418908326690057,5.372527580696998,-51.7872704951789
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.9412579265723388,4.937707354347437,-46.78530352768601
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.96924108537432,5.157414896540965,-48.17620876338658
combination_1_ABCD,A (δ13C coll),20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,1.2055901541813305,6.746131648401973,-59.92395888634092
combination_1_ABCD,A (δ13C coll),20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.9654294973209128,5.3402464875744915,-47.98675346217011
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.9581851411194078,4.945598027098233,-47.62667213463821
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.845536853886855,4.314404669473615,-42.027479648428745
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.7610318561612692,3.9263178219417356,-37.82715170792975
combination_1_ABCD,A (δ13C coll),20,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.7460333991716344,4.000115423582769,-37.0816521557907
combination_1_ABCD,A (δ13C coll),20,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.808117578126003,4.46923984482449,-40.167551434455724
combination_1_ABCD,A (δ13C coll),20,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.7235237499501352,3.794784711672443,-35.96280816903715
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.7763513906246274,4.106008935477151,-38.58861044260525
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.7696443851899749,4.073269088061271,-38.25523817963293
