Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,15,SVM,A,δ13C coll,1.1355034669433284,6.626243119055289
combination_2_ABCDE,A,15,RandomForest,A,δ13C coll,0.9068408836779456,4.985797236154718
combination_2_ABCDE,A,15,RandomForest_MICE,A,δ13C coll,0.9243551785714293,5.088015170700151
combination_2_ABCDE,A,15,HybridKNN_RF,A,δ13C coll,0.9215366071428608,5.051317384179764
combination_2_ABCDE,A,15,KNN,AB,δ13C coll_δ15N coll,1.0763532142857142,6.361248541945011
combination_2_ABCDE,A,15,SVM,AB,δ13C coll_δ15N coll,1.1956979324149521,6.98794378101432
combination_2_ABCDE,A,15,RandomForest,AB,δ13C coll_δ15N coll,0.9721525912399114,5.2708277577534925
combination_2_ABCDE,A,15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.9672980000000007,5.322613744702231
combination_2_ABCDE,A,15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.9532432857142895,5.18788902438698
combination_2_ABCDE,A,15,KNN,AC,δ13C coll_δ13C carb,0.9448496428571425,5.522272194825854
combination_2_ABCDE,A,15,SVM,AC,δ13C coll_δ13C carb,1.1460191629270287,6.692814602536852
combination_2_ABCDE,A,15,RandomForest,AC,δ13C coll_δ13C carb,0.8490121699672877,4.702631422669101
combination_2_ABCDE,A,15,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.8099559642857155,4.4354282096012
combination_2_ABCDE,A,15,HybridKNN_RF,AC,δ13C coll_δ13C carb,0.7954766071428596,4.395550840502946
combination_2_ABCDE,A,15,KNN,AD,δ13C coll_δ18O carb,0.9520199999999994,5.5513574301050665
combination_2_ABCDE,A,15,SVM,AD,δ13C coll_δ18O carb,1.1256900846670639,6.608250975638429
combination_2_ABCDE,A,15,RandomForest,AD,δ13C coll_δ18O carb,0.9055254032347634,4.973655934805441
combination_2_ABCDE,A,15,RandomForest_MICE,AD,δ13C coll_δ18O carb,0.9223540357142879,5.122623411506508
combination_2_ABCDE,A,15,HybridKNN_RF,AD,δ13C coll_δ18O carb,0.9280865000000043,5.101526290210222
combination_2_ABCDE,A,15,KNN,AE,δ13C coll_δ18O phos,0.9406499999999998,5.498189136250204
combination_2_ABCDE,A,15,SVM,AE,δ13C coll_δ18O phos,1.1341517982417983,6.653561579915229
combination_2_ABCDE,A,15,RandomForest,AE,δ13C coll_δ18O phos,0.93449312218494,5.105037096660057
combination_2_ABCDE,A,15,RandomForest_MICE,AE,δ13C coll_δ18O phos,0.9142113928571458,5.0022004416179335
