Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,B,10,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,2.0004288434770228,23.69650570687034
combination_1_ABCD,B,10,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,2.055659416666665,22.361120191368315
combination_1_ABCD,B,10,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,1.9340901428571438,21.466107657870843
combination_1_ABCD,B,10,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,1.9318460000000002,21.185224941494774
combination_1_ABCD,B,10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.013849999999999963,0.13512195121951182
combination_1_ABCD,B,10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.040604843727387506,0.39614481685256103
combination_1_ABCD,B,10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.04476625000000149,0.43674390243903893
combination_1_ABCD,B,10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.03858000000000024,0.37639024390244136
combination_1_ABCD,B,10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.06856500000000025,0.668926829268295
combination_1_ABCD,B,15,KNN,B,δ15N coll,1.721822857142857,19.777996458531906
combination_1_ABCD,B,15,SVM,B,δ15N coll,2.0806251713119193,23.919613542249248
combination_1_ABCD,B,15,RandomForest,B,δ15N coll,1.9797830080498877,22.422580486406453
combination_1_ABCD,B,15,RandomForest_MICE,B,δ15N coll,1.9267421904761892,21.846253529324407
combination_1_ABCD,B,15,HybridKNN_RF,B,δ15N coll,1.9405348571428571,22.12404795655639
combination_1_ABCD,B,15,KNN,AB,δ13C coll_δ15N coll,0.20533428571428577,1.653114164351558
combination_1_ABCD,B,15,SVM,AB,δ13C coll_δ15N coll,0.14533897493038836,1.215368140119876
combination_1_ABCD,B,15,RandomForest,AB,δ13C coll_δ15N coll,0.30542233333333396,2.566046504763152
