Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,1.4316666666666669,8.090232272925636,-78.30012206528114
combination_1_ABCD,A (δ13C coll),15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,1.6037086851714264,8.678281616377399,-87.70937308922527
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,1.48327312698413,8.726956865319652,-81.12256127986632
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,1.6404467619047611,9.578933120906097,-89.71863680936296
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,1.3303213333333321,7.767567060554848,-72.75738494950927
combination_1_ABCD,A (δ13C coll),15,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,1.6887971428571429,9.399089274658945,-92.3629958760505
combination_1_ABCD,A (δ13C coll),15,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,1.808556392641162,9.644024159711998,-98.91281930552793
combination_1_ABCD,A (δ13C coll),15,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,1.5203602380952428,8.709583323732664,-83.15091424404474
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,1.4216927619047595,7.806607345148445,-77.75463338519394
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,1.2890750476190458,7.495631798115431,-70.50156012564334
combination_1_ABCD,A (δ13C coll),15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.7359190476190478,9.883757720541649,-94.94016763028033
combination_1_ABCD,A (δ13C coll),15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.776802212605816,9.384380206152128,-97.17613280528312
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.7533311507936489,9.897419769508375,-95.89246318603203
