Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,15,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.41274321678321624,2.101123245866622
combination_2_ABCDE,A,15,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.4085471328671332,2.0800027080432173
combination_2_ABCDE,A,15,KNN,ACE,δ13C coll_δ13C carb_δ18O phos,0.3944068376068374,2.00514914555379
combination_2_ABCDE,A,15,SVM,ACE,δ13C coll_δ13C carb_δ18O phos,0.36418466226719215,1.85479173810097
combination_2_ABCDE,A,15,RandomForest,ACE,δ13C coll_δ13C carb_δ18O phos,0.41016598381117586,2.0863039974516906
combination_2_ABCDE,A,15,RandomForest_MICE,ACE,δ13C coll_δ13C carb_δ18O phos,0.40443369075369207,2.0579920457559537
combination_2_ABCDE,A,15,HybridKNN_RF,ACE,δ13C coll_δ13C carb_δ18O phos,0.41464958818958825,2.110582834874344
combination_2_ABCDE,A,15,KNN,ADE,δ13C coll_δ18O carb_δ18O phos,0.3962658896658893,2.0175323750231358
combination_2_ABCDE,A,15,SVM,ADE,δ13C coll_δ18O carb_δ18O phos,0.36869520845270964,1.8756568203063124
combination_2_ABCDE,A,15,RandomForest,ADE,δ13C coll_δ18O carb_δ18O phos,0.41430954437827705,2.106734336047899
combination_2_ABCDE,A,15,RandomForest_MICE,ADE,δ13C coll_δ18O carb_δ18O phos,0.40566699300699555,2.0611094275553308
combination_2_ABCDE,A,15,HybridKNN_RF,ADE,δ13C coll_δ18O carb_δ18O phos,0.4052124786324785,2.058503193351059
combination_2_ABCDE,A,15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.39540310800310763,2.0147896323137653
combination_2_ABCDE,A,15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.35751581221159456,1.8212721477656413
combination_2_ABCDE,A,15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.3889869340655482,1.9793963132389796
combination_2_ABCDE,A,15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4167288267288266,2.1192891545108266
combination_2_ABCDE,A,15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4009356177156187,2.03883684909216
combination_2_ABCDE,A,15,KNN,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.37846309246309195,1.9260048701251775
combination_2_ABCDE,A,15,SVM,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.3478118203711532,1.7712604587412037
combination_2_ABCDE,A,15,RandomForest,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.4034259750471082,2.0516126432378816
combination_2_ABCDE,A,15,RandomForest_MICE,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.42074346542346663,2.139528339440721
combination_2_ABCDE,A,15,HybridKNN_RF,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.42105779331779536,2.1409663505227052
combination_2_ABCDE,A,15,KNN,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.3891159285159285,1.9825637025704108
combination_2_ABCDE,A,15,SVM,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.36037507575128763,1.834645934024951
combination_2_ABCDE,A,15,RandomForest,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.4296299756909726,2.1852754108809274
combination_2_ABCDE,A,15,RandomForest_MICE,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.45648012432012575,2.3220418184729597
